asin,sentence,helpful,main_image_url,product_title
B000HKDE7Y,"\"There are a lot of \"\"skits\"\" that weren't necessary and the violin was drowned out by the combination of hip hop beats & talking/ poor singing :/\"",1.2,http://ecx.images-amazon.com/images/I/71L+iEd8uZL.jpg,Struggle From The Subway To The Charts
B003IHUHGE,"the bass could afford to be more detailed/less flat, but it's head and shoulders about the QC's and the beats are just too much bass",1.8,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B00C30FCUI,"Just for comparison, I have used Sony's In-ear phones for PS Vita and in my opinion",1.1,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0761165975,I liked it so much I went and purchased the accompanying book from Mindy.,1.6,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B004OS8J98,"For $56, this thing should hold up a lot better than that!",1.2,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B00000J0JF,Simple enough for 7yo and fun for adults.,1.36,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00002E220,"So along with Dr. Sloan (Barbara Hershey), an anthropologist who's devoted her life to the study of the Cheyenne, he sets out to find whatever is out there.",1.0,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
B000ONDRFS,"As we have just said, the beauty of the Flip is its small size, it will fit into a handbag , pocketbook, golf bag, beachbag or whatever you are taking with you.",1.3,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B00000FCBH,I really do believe this is Tupac's best album ever,1.4,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00NAPJ8DM,I think they know how to deal with the problem better than,0.1,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
1402241372,(the historical one was a shade better).,0.9,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B000P0J09C,Full Metal Jacket was shot in full frame because Stanley Kubrick always saw himself as a photographer more than a film maker.,1.5,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
0671015206,Stanley and Danko refer to EOC as more less subsidies paid by the wealthy to parents to their grown children.,1.4,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0399157867,Sue keeps on coming through with good novels.,1.3,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B006KD37TC,This radio is not that good for streaming.,1.5,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B003HC9JIW,"We had one of her earlier Walk away the Pounds, it was difficult because of all the gagling conversations between Leslie and the group.",0.9,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B001DKO7R8,to SD adapter in it and save photos to a microSD card.,1.5,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
B0042FDCMM,"AND THIS IS AN AWESOME VIDEO, THANK YOU JANE",1.3,http://ecx.images-amazon.com/images/I/41Czp+U5ZLL.jpg,Jane Fonda: Prime Time – Walkout
B00HWWDV5A,I won't be playing it again.,1.1,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B00L5LDWP8,He loves putting his stuffed animals in it and pulling them around.,1.2,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
0451414047,May she R.I.P. and may God bless Chris.,0.7,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
0375703764,"Johnny Truant's story takes place alongside the telling of The Navidson Record, and in some ways, there are parallels to be found between the two tales.",1.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00BLG5CSC,The headphone stays firmly in place until I'm done.,1.5,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B0007U00XK,"Just like a Nikon user would be used to, except that the focusing noise is slightly different - but still quiet, fast and accurate.",1.8,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
0671700758,"As a computer engineer, I think it is also helpful as a guide to how our minds get programmed.",1.4,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B000002KB8,And this album is very alike to Paranoid.,1.3,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B0018QROM2,"It is a rather large one, so make sure you measure the space, where you plan to put it...",1.4,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0375703764,"a boring, not scary book that is perfect for insomnia.",1.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00HWWDV5A,George Michael has never sounded better.,1.3,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B00081NX5U,Great sound and fast shipping.,1.7,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B0019FHM9M,management really needs to take a closer look at this item.....,0.7,http://ecx.images-amazon.com/images/I/41naHn2FKWL.jpg,"Lowpricenice MH2001 5-in-1 Wireless Headphones w/Microphone Emitter & FM Radio - Listen to Music, Chat Online & Monitor Other Rooms!"
B00HWWDV5A,there.that's my only gripe.but,0.6,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B0002MQGR2,"I would recommend the product, and you can't beat the price!",1.18,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B000AO3L84,"My husband got one first from a local camera shop, then we got mine from Amazon.",0.4,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B0017O3UHI,"I have been looking to cut the cord for a long time, but never had any luck with a series of indoor antennas I tried over the years including Terk, Motorola, RCA, Radio Shack and Winegard.",0.9,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
0761165975,Also remember that most of the stuff in there is fluff that the wedding industry makes you think you need.,1.0,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B0000DZTIW,"It's lovely beyond question, and noble when played by horns, and courageous when played by trumpets, but after a point, many of the tracks on the CD start to seem indistinguishable.",1.5,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
0399157867,"(that would kill her P.I. career, as well as risking jail time.)",0.7,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
0790731886,I thought that such a popular movie would get the full attention of the studio that is releasing it.,0.6,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B004OS8J98,"He's going to have another go at it, but",0.5,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B00AR1G3FS,"\"Let me tell ya though, \"\"Dirty Laundry\"\" is the absolute most bad ass song of the set.\"",1.4,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B00BPEJX12,I like Simon Pegg's movies but this one was a bit off to me.,1.1,http://ecx.images-amazon.com/images/I/81jxyrC7rEL.jpg,The World's End [Blu-ray]
B002JSM3KQ,"Having spent many years playing Monopoly as a kids, I am so glad to once again have this classic version of our favorite game for my children to experience!",1.09,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B00NAPJ8DM,I will be ordering more soon!,0.3,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00004RD54,"When this album was released, I had possibly been too young to have been into the VU",0.9,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
B00023GGHQ,(We could have done without Mick Hucknall trying to be the great Nelson Eddy.),0.6,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B000ANVPPQ,And I love them together.,1.0,http://ecx.images-amazon.com/images/I/51VKBZFQRRL.jpg,McLintock! (Authentic Collector's Edition)
B001K5UQX0,"No big deal, again for the price you can't go wrong.",1.5,http://ecx.images-amazon.com/images/I/51I+oONHYKL.jpg,"Opteka 0.20X Professional Super AF Fisheye Lens for Nikon D4s, D4, D3x, Df, D810, D800, D750, D610, D600, D7200, D7100, D7000, D5500, D5300, D5200, D5100, D3300, D3200 and D3100 Digital SLR Cameras"
0451232852,The scene where Ethel tells Fitz,0.1,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00000FCBH,He is a great MC and sounds good and is entertaining to listen to.,1.8,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00C30FCUI,the Symphonized set was much better.,1.1,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0000DZTIW,i think thats how you spell it beginning fantastic!!!!!!,1.0,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B000UJBY4W,i have always dug the Chicago sound.,1.0,http://ecx.images-amazon.com/images/I/713ZDCxq8OL.jpg,The Best Of Chicago: 40th Anniversary Edition (2CD)
B00B0DWB62,I am sure he will enjoy it more as he gets a little older.,1.2,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
076362344X,This was a super cute and creative book.,1.5,http://ecx.images-amazon.com/images/I/41FcN69t78L.jpg,Ish (Creatrilogy)
0670012335,A birthday present for a grandson and his little brother.,0.5,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
0399162089,Every page is a new experience and takes you into a different artist's world.,1.3,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B002ZG99CC,"There he meets Meiying, a young Chinese girl practicing her violin in the park.",0.9,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
0375703764,The fabric between them was everywhere from rough and roughly hewn to diaphanous and metaphysical.,1.4,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0553386697,I do think that he spends a bit too much time on the wheel- hub/spoke analogy.,1.0,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B003T90WY8,After returning all these CRAPPY buds and giving up I found the EARBUDIs.,1.0,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B0000658L4,He also had a birthday party recently,0.7,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B00004UFOO,The first package I ordered never arrived.,1.1,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
0671015206,why* people want to become millionaires.,0.8,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B001SEQPGK,I'm not sure how other digital cameras are temperature rated.,0.9,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B0093IZSGG,this is the Bluetooth version.,0.9,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
B006KD37TC,We port it out through an amp to Bose speakers,0.9,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B00B0DWB62,My daughter was able to easily put the table together with four kids underfoot while Granny watched on FaceTime.,1.6,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B000UJBY4W,Just pull up a comfortable chairand ENJOY!!,1.0,http://ecx.images-amazon.com/images/I/713ZDCxq8OL.jpg,The Best Of Chicago: 40th Anniversary Edition (2CD)
B000AO3L84,"Unless you know you will be shooting flash shots from more than 40 feet away, this flash will do everything you need.",1.6,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B00DPKQ60A,I’m not sure if they will respond or not,0.3,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
0399162089,"(there's a picture with a topless lady), and some of them are nice pieces of art with lots of detail.",1.4,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B00005LEOH,"If you have an entry-level Nikon (D3100, D5100, etc), the Sigma is probably going to be your choice, unless you want to spend 4 times as much for the Nikon 70-200 lens as your camera cost.",1.5,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B002JSM3KQ,High quality and no wierd stuff like the new ones.,1.5,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
0061208493,"It shows how truly painful grief is, but shows that it does get better.",1.2,http://ecx.images-amazon.com/images/I/81rZBiijb1L.jpg,The Complete C. S. Lewis Signature Classics
B00ITOAYOQ,but it seems to be good quality!,1.09,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
0061208493,"All my expectations were meant, as always when dealing with Amazon.",1.1,http://ecx.images-amazon.com/images/I/81rZBiijb1L.jpg,The Complete C. S. Lewis Signature Classics
B0007QKMQY,We have enjoyed our new camera and have taken on several trips and the quality has been excellent.,1.9,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
1402241372,"\"In fact, the story was actually dull for the most part, and the \"\"twist\"\" was obvious early on.\"",1.1,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B00C30FCUI,I've been pleased with the quality of sound and the nice wooden ear pieces as well.,1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B003T90WY8,I've been using them for a while now,0.7,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B001SEQPGK,I've had this camera for 4 months now and have taken it on two overseas trips.,1.1,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
0671700758,"When it arrived, I started feeling a bit guilty for spending money once again on some book based on some feedback I read somewhere...",1.4,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B00C30FCUI,These earphones made a muddy mess out of both.,1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
